baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Genotype
2954.77783172768,0.826466723730651,1.57946002971557,0.523259030416542,0.60079400737186,0.894500969404342,Col-0
3794.48636004778,0.120821435387211,3.54524831923573,0.034079823049816,0.972813498011657,1,Col-0
2043.30781220958,-0.268773311317334,0.89018262194364,-0.301930530535958,0.762705021230286,0.963209949491856,Col-0
349.137954765341,-0.590927820832535,1.62562823039382,-0.363507356592459,0.716225918471124,0.952817164205513,Col-0
449.737058392639,1.46685689776142,1.68106393140475,0.872576509648665,0.382893948857515,0.793943647196867,Col-0
291.524212206688,2.07507808780134,1.84155810386302,1.12680565628011,0.259824658522357,0.594925619981098,Col-0
325.429085282666,1.7572667972677,2.44691973272239,0.71815465532766,0.47266193340815,0.846096600154061,Col-0
236.396756330972,0.899374072853849,1.69052913075553,0.532007438672118,0.594720843493604,0.894500969404342,Col-0
481.7765532196,0.912558464285064,1.49825214153977,0.609082035649365,0.542470064301539,0.874376090486033,Col-0
3681.95855207487,-3.12449100259408,1.89445898388767,-1.64927878046862,0.0990905347811644,0.299718284214633,Col-0
1031.86274883769,5.63900579867321,2.42729215730099,2.32316731288889,0.0201701660104723,0.0760260103471649,Col-0
201.111864471821,-0.0896944274743885,1.71058199363124,-0.0524350354489493,0.958182058252044,1,Col-0
161.944436076867,-2.16836070474083,2.5552392286518,-0.848594010465665,0.396107240948946,0.804238849495335,Col-0
770.883784340405,-23.5745724856752,5.38502254186707,-4.37780386291596,1.1988115833424e-05,0.00010878105108107,Col-0
1270.85816415829,-0.247928239962935,1.71753995327649,-0.144350784673143,0.885223477826492,1,Col-0
175.40797346524,8.51734248850418,3.06393407833286,2.7798713258017,0.00543804415677151,0.0261239376158631,Col-0
284.463816478664,0.844120046881649,2.01386098022966,0.419155073348403,0.675102803489648,0.924023390251194,Col-0
225.097473455665,0.0330125620327129,0.925622609167069,0.0356652502929024,0.971549279162559,1,Col-0
277.82504816472,-1.03175193473942,1.32158412059762,-0.780693350244603,0.434982872611905,0.832503768447562,Col-0
121.578791875386,1.89409378181702,2.64019658038446,0.717406346137003,0.473123404984108,0.846096600154061,Col-0
150.26545533158,1.67615486214022,1.68982982089301,0.99190749353354,0.321242653334134,0.696499558113831,Col-0
189.2819668513,1.3733195913141,1.93764400160663,0.70875743437669,0.478475016477446,0.849466514760684,Col-0
36.275036787291,24.3325214868104,5.03407719991132,4.83356144940309,1.34111855962437e-06,1.82541137282206e-05,Col-0
6054.87784677086,-0.652425833538807,4.25509450776866,-0.153328165178859,0.878139490678723,1,Col-0
120.764105514928,1.08685873031366,1.96789398323027,0.552295367319331,0.580746004085099,0.894500969404342,Col-0
1470.50818316296,-1.25231532477894,1.62719067925208,-0.769618054446176,0.441526492095297,0.832503768447562,Col-0
182.114813051745,-6.26754365853896,5.38952102452139,-1.16291292491906,0.244864832884004,0.571351276729343,Col-0
102.650698906437,-2.89992832477264,2.4677865815582,-1.17511309383228,0.239949472816593,0.570753600388984,Col-0
133.733060518349,-0.70571993010793,3.53817366600379,-0.199458815967338,0.841903856131825,1,Col-0
25.0245165073828,-1.70496590395903,2.68211818851945,-0.63567888665644,0.524985740506514,0.871840494986223,Col-0
231.486255728033,1.2412010203586,2.2022656341947,0.563601865772416,0.573025116771554,0.894500969404342,Col-0
8.98274434524542,16.5574472680684,4.57687445031107,3.61763195556808,0.000297310762188197,0.00202336490933634,Col-0
37.8391620225716,0.52199797438363,5.32879894191159,0.0979579038492254,0.921965720404159,1,Col-0
42.4841918011504,1.44102534325832,2.86749916108821,0.502537319910306,0.61528960745835,0.908108155586119,Col-0
61.7121564789651,3.01468046452927,1.88024366792903,1.60334562798967,0.108858368039312,0.325247563044286,Col-0
105.455795710295,-0.479072971464271,2.04497338473134,-0.234268560677238,0.814776491788435,0.988219012317656,Col-0
1075.8023244959,0.957804790984743,1.95079490004081,0.490981799760038,0.623439320233462,0.909182342007132,Col-0
53.7208685788699,-6.3718182201536,4.24661626817427,-1.5004459592703,0.133498922025646,0.371538329109706,Col-0
62.3457260306609,2.02406730806397,2.57906671504508,0.784806106897701,0.432567259025705,0.832503768447562,Col-0
83.9703593360266,1.44886657012767,1.80768095051934,0.801505691428241,0.422838950518894,0.832503768447562,Col-0
143.072258941437,-3.47886786384934,2.18897591362346,-1.58926731089091,0.112000055551296,0.330602573615271,Col-0
70.4719774756975,-29.9319763121314,5.43730182398598,-5.50493190944269,3.69310979729098e-08,1.02250049531477e-06,Col-0
12.9192053423556,-18.1825725906243,4.14423413067335,-4.38743855132287,1.14693382382966e-05,0.000108076456476256,Col-0
47.2828681399065,0.790950107847784,2.56825568808155,0.307971714622625,0.758103855421406,0.963209949491856,Col-0
66.8246123432204,0.130082905515364,2.10705971979407,0.0617366960667243,0.950772516457464,1,Col-0
444.915867315946,0.712245330805141,1.61327267475233,0.441490977905819,0.658857591640211,0.911248072041268,Col-0
140.704907735501,0.703632735831591,2.06661068984729,0.34047667482238,0.733497585459652,0.953841245837703,Col-0
9.19827774643123,-15.3163181303194,5.46222591433515,-2.80404332785341,0.00504661227469433,0.0247284001460022,Col-0
25.2984302934285,19.5472071506909,5.14523092510172,3.79909229250084,0.000145227007726712,0.00111189427790764,Col-0
74.8786438747361,4.35086537559073,2.08872975003644,2.0830197757823,0.0372494210107523,0.136210569367676,Col-0
52.5998079208649,4.5905563846756,1.93333289878334,2.37442624990475,0.0175762470446033,0.0694545246117388,Col-0
29.7934619778375,-0.854243483609723,2.43085973141534,-0.35141619755754,0.725276132440549,0.953841245837703,Col-0
633.694835083085,0.567379063635572,4.24812468489296,0.133559889532731,0.893750603452619,1,Col-0
10.0168726498783,-26.0373756805845,5.45325339717475,-4.7746498803951,1.80020169557442e-06,2.31114816300617e-05,Col-0
62.263379500011,-1.01553386471118,3.00994028275038,-0.337393359772315,0.735820389646228,0.953841245837703,Col-0
135.290332073605,-0.126207397831649,2.72712621866498,-0.046278531946142,0.963088249998254,1,Col-0
39.9509487385504,2.85029924760405,2.2762863336656,1.25217078600744,0.210507638699433,0.526269096748582,Col-0
63.7430666459813,3.11708984016579,4.1120182002925,0.758043784909333,0.448424771206059,0.832503768447562,Col-0
64.0113749960371,4.58168576189044,2.6202892386311,1.74854199083915,0.0803702211170918,0.259088212811678,Col-0
6181.8560324996,-30,4.96733883942836,-6.03945109640485,1.54639370516829e-09,3.78866457766231e-07,Col-0
41.1159733901407,-1.93896438850899,3.72102082802065,-0.52108399230337,0.602308261734653,0.894500969404342,Col-0
250.035058615716,-1.83692410264306,1.81724765214264,-1.01082761090775,0.312098945557561,0.682716443407165,Col-0
221.910773291161,1.80798573346319,2.36738068684723,0.763707224405458,0.445041734600085,0.832503768447562,Col-0
4.8469949554671,-20.1814218457601,5.42890962109289,-3.71739875118742,0.000201284613569267,0.00149438576740819,Col-0
59.1349777474489,5.07154380111831,4.16515180998469,1.21761319454451,0.223370997954329,0.541840539592184,Col-0
65.5840295629601,-1.69177523183507,2.41341320432077,-0.700988636676992,0.483310106753711,0.850323456134512,Col-0
28.4215289848754,-0.0725135924859587,3.05806396590601,-0.0237122549738672,0.98108213069947,1,Col-0
4.24901455153516,1.26849886398673,4.97365830195022,0.255043428192351,0.798689557196063,0.980743264109236,Col-0
0.879073541719138,17.7698103658308,5.42876870229347,3.27326716983239,0.00106311936969746,0.0062015296565685,Col-0
28.7349823054504,0.281908756292877,4.25850537889141,0.0661989903054354,0.947219400632639,1,Col-0
55.41463937153,-5.96027855273266,3.82586539431923,-1.55789029106531,0.119259257130416,0.341300910565202,Col-0
170.696867069803,-1.03013676005517,2.84972164317841,-0.361486800832315,0.717735570282761,0.952817164205513,Col-0
26.6004682860158,0.164534071696193,5.36163836944958,0.030687275112343,0.975518939373633,1,Col-0
10.7140398887358,4.70570434273447,3.63857271462847,1.29328302930864,0.195913187969461,0.499850921846893,Col-0
8.52923672879616,-8.6860664436338,4.3997030292174,-1.97423925795711,0.048354544037823,0.171693670858937,Col-0
19057.4304587078,-30,5.43406811325918,-5.52072579414302,3.37602263476528e-08,1.02250049531477e-06,Col-0
17.5226371553945,3.83157778982792,2.85979003791258,1.33981087388662,0.180306839532076,0.471152120531242,Col-0
228.164726351961,-6.26520663486805,3.48105902230017,-1.79979902516223,0.0718923779568026,0.238022062154279,Col-0
5.58432800504432,1.14102086083728,4.51778630267709,0.252561937283564,0.800606746211621,0.980743264109236,Col-0
33.8998213014524,-1.59013301574431,2.41223423931822,-0.659195110419184,0.50977048637089,0.867317841394917,Col-0
59.0642282096597,2.4007450098685,2.76720609216386,0.867570007404544,0.385629771495621,0.793943647196867,Col-0
178.807743255671,2.0331365120267,3.00078854812555,0.677534081265639,0.498067153903641,0.853331837107636,Col-0
100.85718075012,-0.578392480486835,3.38644379164993,-0.170796421282112,0.864383843130971,1,Col-0
24.9657030344147,6.65889520879362,4.02860341754824,1.65290412548132,0.0983503774019109,0.299718284214633,Col-0
333.929248430863,0.309038170464798,3.85921916484812,0.0800779010634293,0.936175298690848,1,Col-0
40.2942252740265,-8.32312884108383,4.25857922826406,-1.95443794630929,0.0506494467608157,0.177273063662855,Col-0
13.2012167485928,0.828863027300884,3.09144128495428,0.268115403431685,0.788610489546963,0.980743264109236,Col-0
29.4813392363268,1.65775421400793,2.88097069532653,0.575415160139293,0.565010553594066,0.894500969404342,Col-0
119.369425703054,-12.6995836194587,5.40060287391811,-2.35151221371795,0.018697275783717,0.0726778390352775,Col-0
18.2514014710357,0.634968736114198,3.56222953964843,0.178250370743056,0.858526352945531,1,Col-0
25.831413610141,4.12327759408435,2.7075430833155,1.52288531233092,0.127787401031973,0.359861071871649,Col-0
13.9371005500166,4.49959259223911,5.36287602162627,0.839026032691061,0.401454701297061,0.804238849495335,Col-0
751.959628023574,0.632949883926252,3.00441649835389,0.210673148770499,0.833142328527175,1,Col-0
3.78955796431802,-2.35531612679773,5.38868982297496,-0.437085117936407,0.662049619687126,0.911248072041268,Col-0
26.2969135497485,-3.58216447803089,3.2299577346568,-1.10904376227434,0.267411303629547,0.605854059095949,Col-0
7.31971994643123,-0.494033040625356,4.16685323351674,-0.118562620984949,0.905621880540748,1,Col-0
18.7976528375964,1.78134684007963,2.88784578503529,0.616842786173177,0.537338427522121,0.871840494986223,Col-0
37.5084223224792,2.25691704982857,2.55211468323607,0.884332144105221,0.376516941096738,0.793943647196867,Col-0
11.9733893486694,5.48898484401797,3.95915166215257,1.38640428869897,0.165623487623071,0.445909389754423,Col-0
180.842594913886,-1.60433230045334,1.38724291866824,-1.15648981073445,0.247480864932723,0.572007659514312,Col-0
2.9538975125407,14.5216212744336,5.44917878810925,2.66491921794187,0.00770068185769299,0.0349382787987923,Col-0
4.42993305035933,30,5.42646609808648,5.52845985909298,3.23054321854001e-08,1.02250049531477e-06,Col-0
28.4758729362807,0,5.46517065099339,0,1,1,Col-0
8.97565098687108,0,5.43705991531813,0,1,1,Col-0
6.56441121343832,29.6211970235311,5.3837629095996,5.50195049836139,3.75612426850322e-08,1.02250049531477e-06,Col-0
13.434797344066,7.91276281118735,4.15256111822501,1.90551387105643,0.0567133060996481,0.195700844991743,Col-0
14.2743379256356,5.1965913242292,3.28905085020115,1.57996685393642,0.114114457441057,0.332833834203084,Col-0
5.06151001553989,-19.5713496017064,5.46057349830612,-3.58411980129513,0.000338216830753085,0.00218060851406594,Col-0
18.8702417029104,12.5168753411049,5.07557694230368,2.46609902349816,0.0136593566667556,0.058711269883423,Col-0
12.4500107531734,5.51806632272531,5.23956910724179,1.05315269438828,0.292271015386943,0.650967261543647,Col-0
4.85303225548987,13.3587702369436,5.45044804541151,2.45094900926352,0.014248013547548,0.0591654799855805,Col-0
13.2081175665497,9.96595422751932,4.05771722340084,2.45604946792391,0.0140473819096237,0.0591654799855805,Col-0
28.0995112409514,3.0419897960783,2.49255812120794,1.22042883180758,0.222302353147803,0.541840539592184,Col-0
42.4230201733915,-27.5344316796795,5.31031001620518,-5.18508930658552,2.15911377855943e-07,3.5265525049804e-06,Col-0
3.35213023234457,-0.0186283266611048,5.40954486599707,-0.00344360332016052,0.997252407507659,1,Col-0
9.18880412706926,5.87134106960248,5.03212894952542,1.16677078995684,0.243302946168234,0.571351276729343,Col-0
17.552792108923,3.57939533877801,4.2632649661353,0.83959016556805,0.401138215165639,0.804238849495335,Col-0
60.9709820609317,-4.04749259420522,5.39907823964043,-0.749663630448663,0.453457317231981,0.835316110690492,Col-0
16.0396687720124,2.3421735564752,3.76513014742144,0.622069746534325,0.533896007120613,0.871840494986223,Col-0
3.24868584405887,2.81317290163248,5.36613997186473,0.524245158788674,0.600108035220897,0.894500969404342,Col-0
15.494469892766,10.6205263187348,3.54853565626557,2.99293211271032,0.00276311204213192,0.014716575007007,Col-0
3.38427088735817,9.56513358993413,5.40150502159781,1.77082749190978,0.0765893927679005,0.250192016375142,Col-0
9.30197362227618,-8.42417130986776,5.415389039095,-1.55559854500787,0.119803584933091,0.341300910565202,Col-0
5.96296801017282,1.55541777598787,3.51376294479491,0.442664402927917,0.658008493835375,0.911248072041268,Col-0
5.89875796327189,5.54846110680409,4.4876129506849,1.23639475324121,0.216311865448399,0.535317242776341,Col-0
8.15562890976367,16.3348040785272,5.44920980618286,2.99764638535173,0.00272073159492991,0.014716575007007,Col-0
2.86138886274514,9.27220251319361,5.41220499804872,1.71320238544855,0.0866753129447943,0.275785086642527,Col-0
1.33352659763698,12.7112096464064,5.41866177105183,2.34582082873554,0.0189852314214602,0.0726778390352775,Col-0
2.5947849715006,5.54983992295449,5.40116336799154,1.02752676503807,0.304172489011247,0.671371709979778,Col-0
16.4414833088901,2.50931357052967,5.41604633343705,0.463310949730603,0.643141498270098,0.911248072041268,Col-0
20.1598650867796,6.05005693829244,2.74892974342919,2.20087725150269,0.0277447147770026,0.102991744247964,Col-0
2.23052328858317,-22.2776404005883,5.46031625440227,-4.07991760232338,4.50516672209138e-05,0.000356053499003997,Col-0
18.7669012528303,5.28459559827563,3.94846516126049,1.33839235815585,0.18076856869362,0.471152120531242,Col-0
8.08694138339158,2.28487058327563,4.31974131865734,0.528936900320182,0.596849223029512,0.894500969404342,Col-0
2.77707553830653,3.00789757257244,5.41117604814936,0.555867623933831,0.578301352460408,0.894500969404342,Col-0
6.37808296829957,2.49168234169794,5.38430858911371,0.462767373091461,0.643531120143018,0.911248072041268,Col-0
11.7010175045574,-2.40573920386634,3.28518262403846,-0.732299990345431,0.463985485226209,0.842047732447564,Col-0
2.47195292201394,6.92043976074125,5.30704172882684,1.30401080570947,0.192229898118101,0.495750789883525,Col-0
8.80442504779191,1.63614770691856,3.7265042306642,0.439056983608184,0.660620247197137,0.911248072041268,Col-0
2.68486092808523,-29.9804765693622,5.44157035841104,-5.50952658785738,3.59800047802796e-08,1.02250049531477e-06,Col-0
8.64830675209936,27.2786628963367,5.42646939743637,5.02696337128961,4.98307486840567e-07,7.63033339224619e-06,Col-0
2.58926267351658,3.48139802501066,5.37952678121375,0.647156927848804,0.517530384515847,0.871840494986223,Col-0
53.4222798236731,-0.718849955878554,3.05334080305832,-0.23543063229579,0.813874513005912,0.988219012317656,Col-0
118.498940028777,1.83959258001653,3.21447421458838,0.572284130221929,0.567129499314414,0.894500969404342,Col-0
4.00166012060123,18.5957918092654,5.44131596177444,3.41751736894199,0.000631950616163312,0.00387069752400028,Col-0
6.42939607112098,6.8288152548269,4.56838451874214,1.49479870330774,0.13496698486026,0.371538329109706,Col-0
7.37959606974685,0.614109967583643,5.30929613070853,0.115666926926845,0.907916518762842,1,Col-0
8.40948131149003,10.3491450868288,3.78296222999302,2.73572519566178,0.00622429811687296,0.0293260199737284,Col-0
4.78755885953601,0,5.46510889244887,0,1,1,Col-0
4.93773915878519,3.74610159482983,4.48675976411068,0.834923595596687,0.403760728522148,0.804238849495335,Col-0
6.88063732484552,-23.9878657395648,5.44399477403591,-4.40629845090417,1.05152057586688e-05,0.000103049016434954,Col-0
3.66984756727017,1.41413905724224,5.3997961033409,0.261887491708677,0.793408183330929,0.980743264109236,Col-0
197.190596332454,18.3523549592056,5.42584306182782,3.3823969381494,0.000718562345155074,0.004293848160073,Col-0
1.27922943953319,-4.31142055827541,5.43164968390639,-0.79375895154834,0.427335773628339,0.832503768447562,Col-0
6.34728325631748,3.58543884434431,4.73098172215774,0.757863601026351,0.448532642592156,0.832503768447562,Col-0
3.57384782230553,-0.221404128968145,5.36279286652855,-0.0412852285140494,0.967068508968661,1,Col-0
14.8769607706595,5.00711268555839,3.88884691895414,1.28755715766384,0.197900160894484,0.499850921846893,Col-0
8.63217407336028,8.18100983425594,4.34821665597471,1.88146324839052,0.0599089301108102,0.203856776071507,Col-0
1.90761001978114,0,5.44502505585032,0,1,1,Col-0
1.85898810877477,-29.3844289644216,5.44784906412525,-5.393767084687,6.89956430967727e-08,1.69039325587093e-06,Col-0
4.46854489885373,30,5.4054168343666,5.54998826533891,2.85688773385904e-08,1.02250049531477e-06,Col-0
55.0538795689181,1.7691308951045,5.4371394647836,0.325378980355971,0.744894261998412,0.959663831478819,Col-0
7.42378035697879,7.08577221171382,3.58666004343656,1.97559069605175,0.0482011532483465,0.171693670858937,Col-0
1.03911327567634,-19.6243841946672,5.4612097062064,-3.59341341028619,0.000326374141221575,0.00216112607025097,Col-0
12.7748034297541,4.36451100888381,3.9529494839592,1.10411504791415,0.269543234454932,0.605854059095949,Col-0
14.0882888406239,6.69294873242363,4.90680577517515,1.36401338041238,0.172563354487466,0.459543715754665,Col-0
13.1515261627988,-0.948109501362717,4.67641703983824,-0.202742718043708,0.839336132321127,1,Col-0
5.54338949540221,0.401656998254082,5.2692895149534,0.0762260257505767,0.939239277366432,1,Col-0
4.6860064447816,2.82032030834917,5.02295157988156,0.56148666048174,0.574465821470104,0.894500969404342,Col-0
7.60378286703185,-1.52482344342041,4.45437372830387,-0.342320500350346,0.732109709448442,0.953841245837703,Col-0
23.6359569057382,10.0046922909426,5.42757772802231,1.84330705008403,0.0652841923840641,0.219104481288982,Col-0
4.98768028891566,1.15025868209203,3.76328154598052,0.305653103026691,0.759868783734669,0.963209949491856,Col-0
3.43338103760985,3.23445503464454,5.09131307689797,0.635288968836154,0.52523996678537,0.871840494986223,Col-0
2.30368470729357,23.5993514286219,5.42611295959774,4.34921860350865,1.36623470270912e-05,0.000119545536487048,Col-0
2.19207436020665,25.2078645207063,5.45017749867994,4.62514560797548,3.74335335671968e-06,4.36724558283962e-05,Col-0
4.18659284233828,0,5.45528408574575,0,1,1,Col-0
2.70237504243932,6.49425861146458,5.38920882333317,1.20504861183834,0.228184536135991,0.548090307385469,Col-0
4.20239806679445,1.95209635844843,5.43514741194397,0.35916162166248,0.719474185216407,0.952817164205513,Col-0
6.25621389417019,15.5848575945352,5.42539802149295,2.87257405499008,0.0040714264335294,0.0212233931109511,Col-0
2.1186991476064,4.99722978989069,5.38224625138518,0.928465468967459,0.353166171849096,0.752397496548073,Col-0
1.89602074086887,2.79622695410766,5.36781103409383,0.520924998355443,0.602419020211088,0.894500969404342,Col-0
4.45639551803098,-29.1328599800546,5.43439910768602,-5.36082451854727,8.28429618944665e-08,1.84513869674039e-06,Col-0
3.50175917917158,19.9262936420804,5.40517903724424,3.68651870822018,0.000227342736195656,0.00159139915336959,Col-0
1.60322196284317,-5.04614696428403,5.41923553097971,-0.93115476074755,0.351773515366408,0.752397496548073,Col-0
0.513354137924241,-9.10007533382188,5.42538819736288,-1.67731321755836,0.093481249258615,0.292306819809122,Col-0
2.30147980945273,4.06994873903063,5.36734842345017,0.758279213111795,0.448283848689514,0.832503768447562,Col-0
8.78534299971276,2.44106689311548,5.41547066833563,0.450758030578663,0.652163952916754,0.911248072041268,Col-0
1.70127257544617,25.8580123932009,5.42642598284769,4.76520134521968,1.88665156163769e-06,2.31114816300617e-05,Col-0
3.52474324543069,30,5.42653081182469,5.52839392980659,3.2317572722131e-08,1.02250049531477e-06,Col-0
3.30695673791597,2.43463186912599,5.41379328983642,0.449709055884466,0.652920240703045,0.911248072041268,Col-0
1.65220200983426,0,5.47325095512446,0,1,1,Col-0
20.5682875565453,-20.6447363757077,4.99957040307268,-4.12930206223712,3.6386610359909e-05,0.000307404122006128,Col-0
3.04428862238685,3.69637582426795,5.39275472963882,0.685433699395321,0.493070284841829,0.852586576650066,Col-0
6.1601859558357,-20.6113387514484,4.62815748569329,-4.45346529697031,8.44953701762013e-06,8.62556903882055e-05,Col-0
1.08835218096614,-0.85504429543076,5.42907271443987,-0.157493616388039,0.874855838498069,1,Col-0
7.86887990083939,30,5.40390817542077,5.55153770681236,2.8316761885735e-08,1.02250049531477e-06,Col-0
25.2634301650144,-13.930558830748,5.46838442992423,-2.54747247734026,0.0108506411912717,0.0476745815816295,Col-0
10.6887965211565,2.66354387755747,5.38286528143519,0.494818974337643,0.620727909417226,0.909182342007132,Col-0
12.7857750884473,-20.6097424419614,4.18937164881856,-4.91953070045088,8.67519612511048e-07,1.25024885332475e-05,Col-0
940.17183649811,0,5.4744888894737,0,1,1,Col-0
4.59881838807171,0.0801794211864369,5.43153903484248,0.0147618236142829,0.988222196603431,1,Col-0
2.45378586613938,9.02723252199011,5.39463498451419,1.67337225741939,0.0942540357751863,0.292306819809122,Col-0
6.39309841986802,-1.08454455045329,4.26647749732239,-0.254201399429376,0.799339969520381,0.980743264109236,Col-0
1.40369561442038,0,5.47453910612087,0,1,1,Col-0
1.17367108667545,0,5.47410005164011,0,1,1,Col-0
2.95753238775898,3.34273492630971,5.35164741425323,0.624617929314044,0.532221849406576,0.871840494986223,Col-0
7.42306792338248,-2.61992786992188,5.39511829039988,-0.485610829809572,0.627243116564796,0.909316944132397,Col-0
0.545835805844453,16.4204574597149,5.43091913839523,3.02351352345249,0.00249857861342982,0.0139125400065979,Col-0
1.63984989063117,1.37549652374958,5.42651907295298,0.253476769409209,0.799899810452776,0.980743264109236,Col-0
1.94058260825974,4.69511954731393,5.37059994332888,0.874226268360578,0.381995043325022,0.793943647196867,Col-0
9.76824592431749,1.95577690427729,5.3726355165759,0.364025606844768,0.715838887836475,0.952817164205513,Col-0
3.07928719599217,13.1318088813695,5.45448467014381,2.40752512391299,0.0160610570669352,0.0655826496899854,Col-0
1.33041882619149,14.7477367677274,5.45025648802936,2.70587940221134,0.00681237804880897,0.0314911815463811,Col-0
0.643302654294694,-13.0580978685571,5.46792655549805,-2.38812605400251,0.0169345322710068,0.0680157443671586,Col-0
0.736041382184083,0,5.47454328861735,0,1,1,Col-0
1.36517839075664,-20.1707691580758,5.46123632569425,-3.69344374700937,0.00022123746787029,0.00159139915336959,Col-0
14.7136232308071,16.9433538198996,4.75402232463609,3.5640038398845,0.000365240606983592,0.00229446022335847,Col-0
1.3376124434043,22.305711686249,5.42655570135353,4.11047318295938,3.94849137921232e-05,0.000322460129302339,Col-0
5.00770316338006,24.8773087581326,5.40122037388826,4.60586812535918,4.10748645196471e-06,4.57424627605161e-05,Col-0
0.717189947179267,0.561606111299602,5.46000227798029,0.102858219229049,0.918075497982652,1,Col-0
0.822548049550592,2.03406646336899,5.43154286044262,0.374491468746918,0.708038702575453,0.952817164205513,Col-0
1.38909807500796,0,5.43838204119359,0,1,1,Col-0
17.8443640368712,3.94452430916475,5.37297839749827,0.734141107100183,0.462862742319754,0.842047732447564,Col-0
4.14293093444085,-2.19467456036747,5.40412471351038,-0.406111012738244,0.68466103436816,0.931899741223329,Col-0
1.16257400286533,-28.3312469757078,5.46028482760804,-5.18860240265502,2.11878237626127e-07,3.5265525049804e-06,Col-0
0.917671586601153,1.18942524703602,5.41795292321237,0.219534068289909,0.826234044407662,0.997179019112695,Col-0
1.05208615185117,3.69123370207998,5.39875336763901,0.683719638723603,0.494152219935957,0.852586576650066,Col-0
1.12895296579757,15.3177288029108,5.45045145790657,2.81035964106982,0.00494861683315868,0.0247284001460022,Col-0
3.08642615270434,0,5.47325643691068,0,1,1,Col-0
0.543988360885979,17.0397166505734,5.45046380133164,3.12628746317154,0.00177028414248823,0.0100865026723167,Col-0
2.18139808756124,28.5390174668864,5.42535516654705,5.26030399684414,1.4381743340654e-07,2.71040547573864e-06,Col-0
28.7657018738996,-3.78084692527825,5.42565563968492,-0.696846091304426,0.48589911779115,0.850323456134512,Col-0
8.99536308749894,13.8034272765014,5.42164927234423,2.54598307325273,0.0108970472186582,0.0476745815816295,Col-0
7.87150363779395,6.65649975494407,4.77294379636983,1.39463191668144,0.163126865317249,0.444067577808066,Col-0
10.8769001295052,24.2909537473311,5.42641166453552,4.4764303279984,7.59014219086941e-06,8.08515146418698e-05,Col-0
0.674750010550913,0,5.47331754902737,0,1,1,Col-0
4.26508760820639,0.56371256558717,5.3549024346187,0.105270370930168,0.91616127288881,1,Col-0
1.12113311427867,-15.4693146908955,5.45692311662281,-2.83480532166067,0.00458536185925288,0.0234044511566033,Col-0
2.11227068266211,0,5.47291237620724,0,1,1,Col-0
6.1827734915026,-2.47428742415129,5.3520097538715,-0.462309961666541,0.643859056937587,0.911248072041268,Col-0
3.30698934810244,3.22838445303215,5.41165273201952,0.59656164445485,0.550800085613105,0.882000137092881,Col-0
1.39143062025337,28.4792272699446,5.40357280276709,5.27044389137513,1.36094224792954e-07,2.71040547573864e-06,Col-0
2.21763913624574,0,5.45899553311262,0,1,1,Col-0
1.8382485413514,3.37044760422634,5.41677313801084,0.622224250185978,0.533794422420505,0.871840494986223,Col-0
0.952990085048194,-1.75295262019294,5.45946844468605,-0.321084852482143,0.748146089030426,0.959663831478819,Col-0
2954.77783172768,-1.35965853536044,1.49453021040042,-0.909756474575484,0.362950953498676,0.773243335714572,phf1
3794.48636004778,-1.27492704333418,3.35436229781121,-0.380080304434047,0.703885805456806,0.950082037406934,phf1
